CD;Año;Semana;Tienda;Apertura;CD;Cierre;Estado;Estatus;MismasTiendas;Region;Zona;Ventas Actuales;Ventas Año Anterior;Variacion Venta;% Margen;% Margen Año Anterior;Costo de Ventas;Piezas de Venta;Piezas Venta Año Anterior;Utilidad Tienda;Inventario pesos;Inventario Año Anterior pesos;Inventario pzas;Inventario Año Anterior pzas;Inventario CD pesos;Inventario CD Año Anterior pesos;Inventario CD pzas;Inventario CD Año Anterior pzas;Inventario Tienda IT pesos;Inventario Tienda IT Año Anterior pesos;Inventario Tienda IT pzas;Inventario Tienda IT Año Anterior pzas;Inventario On Hand pesos;Inventario OH Año Anterior pesos;Inventario On Hand Pzas;Inventario OH Año Anterior pzas
7021;2024;Sem-20;5164 - Angeles Mexicali (BCN);20210815;7021;20400101;BCN;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$9.711;$12.368;($2.657);45,16%;47,62%;$4.646;363;445;$ 4.385,43;$329.337;$290.320;22.918;20.417;;;;;$12.632;$4.336;915;352;$316.705;$285.984;22.003;20.065
7021;2024;Sem-20;5165 - Bahia (BCN);20210429;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;$10.742;$14.032;($3.290);46,82%;47,51%;$4.960;436;483;$ 5.029,94;$295.206;$308.869;20.641;22.311;;;;;$0;$0;;;$295.206;$308.869;20.641;22.311
7021;2024;Sem-20;5166 - Plaza Catavia (BCN);20210415;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$9.458;$11.390;($1.932);48,81%;46,67%;$4.179;298;334;$ 4.616,35;$307.305;$293.556;21.477;19.725;;;;;$10.926;$0;754;;$296.380;$293.556;20.723;19.725
7021;2024;Sem-20;5168 - Colegio Militar (BCN);20210729;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$9.937;$13.899;($3.962);47,46%;47,78%;$4.525;337;485;$ 4.716,09;$336.792;$305.486;23.709;21.786;;;;;$0;$0;;;$336.792;$305.486;23.709;21.786
7021;2024;Sem-20;5169 - Cuervos (BCN);20211218;7021;20400101;BCN;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$5.395;$9.699;($4.304);43,88%;50,43%;$2.650;192;282;$ 2.367,42;$385.026;$373.845;27.630;26.648;;;;;$0;$6.069;;324;$385.026;$367.776;27.630;26.324
7021;2024;Sem-20;5170 - Plaza Punto Real (BCS);20211113;7021;20400101;BCS;Activo;Mismas Tiendas;R25 Los Cabos;D02 BC SUR / PACIFICO;$21.920;$23.729;($1.810);49,55%;46,79%;$9.523;674;797;$ 10.861,89;$223.529;$265.989;16.242;18.136;;;;;$23.072;$26.431;1.584;2.340;$200.458;$239.558;14.658;15.796
7021;2024;Sem-20;"5171 - Terrazas De La Presa

 (BCN)";20211125;7021;20400101;BCN;Activo;Mismas Tiendas;R69 Tijuana Oriente;D01 BC NORTE;$8.692;$7.328;$1.364;45,52%;45,47%;$4.127;308;269;$ 3.956,71;$304.452;$273.906;20.994;18.501;;;;;$0;$0;;;$304.452;$273.906;20.994;18.501
7021;2024;Sem-20;5172 - Villas del Campo (BCN);20220707;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$7.723;$8.092;($369);53,12%;50,21%;$3.621;267;256;$ 4.102,29;$303.363;$257.875;21.159;16.547;;;;;$0;$9.713;;538;$303.363;$248.161;21.159;16.009
7021;2024;Sem-20;5173 - Plaza Punto Esmeralda (BCS);20221208;7021;20400101;BCS;Activo;Mismas Tiendas;R25 Los Cabos;D02 BC SUR / PACIFICO;$19.718;$19.504;$214;48,95%;47,17%;$8.685;674;739;$ 9.652,67;$265.887;$254.082;17.920;16.901;;;;;$0;$9.935;;748;$265.887;$244.147;17.920;16.153
7021;2024;Sem-20;5174 - Vizcaino (BCS);20220512;7021;20400101;BCS;Activo;Mismas Tiendas;R07 Constitucion;D02 BC SUR / PACIFICO;$11.803;$13.462;($1.659);48,85%;37,88%;$5.211;414;345;$ 5.765,83;$299.000;$290.912;21.311;18.101;;;;;$0;$0;;;$299.000;$290.912;21.311;18.101
7021;2024;Sem-20;5175 - Alameda la Paz (BCS);20220630;7021;20400101;BCS;Activo;Mismas Tiendas;R05 La Paz;D02 BC SUR / PACIFICO;$7.156;$11.069;($3.913);48,45%;43,38%;$3.188;238;367;$ 3.467,14;$241.712;$261.268;17.034;18.725;;;;;$8.732;$14.010;602;924;$232.980;$247.258;16.432;17.801
7021;2024;Sem-20;5176 - Valle Redondo (BCN);20220922;7021;20400101;BCN;Activo;Mismas Tiendas;R01 Tijuana Este;D01 BC NORTE;$20.057;$14.158;$5.899;51,29%;49,54%;$8.366;690;453;$ 10.287,60;$286.009;$248.569;19.429;17.248;;;;;$5.276;$15.198;384;912;$280.733;$233.371;19.045;16.336
7021;2024;Sem-20;5177 - Calle Novena (BCN);20231027;7021;20400101;BCN;Activo;NA;R01 Tijuana Este;D01 BC NORTE;$5.499;;$5.499;48,54%;-7,00%;$2.445;184;;$ 2.668,91;$216.873;;15.952;;;;;;$0;;;;$216.873;;15.952;
7021;2024;Sem-20;5178 - Plaza Kabs (BCS);20240418;7021;20400101;BCS;Activo;NA;R25 Los Cabos;D02 BC SUR / PACIFICO;$17.138;;$17.138;50,88%;-7,00%;$7.218;581;;$ 8.720,38;$104.328;;7.558;;;;;;$15.360;;1.150;;$88.968;;6.408;
7021;2024;Sem-20;5365 - Santa Rosalia (BCS);20170720;7021;20400101;BCS;Activo;Mismas Tiendas;R07 Constitucion;D02 BC SUR / PACIFICO;$10.981;$17.302;($6.321);47,63%;44,57%;$4.982;390;616;$ 5.230,55;$318.192;$294.782;23.905;22.722;;;;;$8.450;$8.207;596;466;$309.742;$286.575;23.309;22.256
7021;2024;Sem-20;6557 - La Herradura (SON);20220317;7021;20400101;SON;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$18.812;$11.207;$7.605;49,29%;49,85%;$8.222;628;353;$ 9.273,44;$338.612;$259.805;22.756;17.344;;;;;$9.552;$2.599;602;244;$329.060;$257.206;22.154;17.100
7021;2024;Sem-20;"6566 - Aviacion

 (SON)";20211209;7021;20400101;SON;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$13.804;$10.790;$3.013;43,53%;49,01%;$6.828;498;350;$ 6.009,19;$327.494;$278.304;23.201;19.355;;;;;$0;$4.032;;400;$327.494;$274.272;23.201;18.955
7021;2024;Sem-20;6692 - Av. Revolucion (SON);20221006;7021;20400101;SON;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$19.413;$10.996;$8.417;49,52%;48,34%;$8.441;626;343;$ 9.612,87;$345.118;$278.238;24.365;18.350;;;;;$7.231;$0;490;;$337.887;$278.238;23.875;18.350
7021;2024;Sem-20;6722 - Sonoyta (SON);20231123;7021;20400101;SON;Activo;NA;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$8.559;;$8.559;51,61%;-7,00%;$3.542;277;;$ 4.416,97;$290.686;;19.635;;;;;;$0;;;;$290.686;;19.635;
7021;2024;Sem-20;6847 - Mi Plaza Los Cabos (BCS);20210225;7021;20400101;BCS;Activo;Mismas Tiendas;R25 Los Cabos;D02 BC SUR / PACIFICO;$8.202;$28.264;($20.062);50,49%;47,10%;$3.487;261;1.005;$ 4.141,74;$270.743;$331.220;19.066;24.752;;;;;$12.960;$48.830;855;3.898;$257.783;$282.390;18.211;20.854
7021;2024;Sem-20;6904 - Guerrero Negro (SON);20160310;7021;20400101;SON;Activo;Mismas Tiendas;R07 Constitucion;D02 BC SUR / PACIFICO;$9.185;$13.101;($3.916);46,19%;43,71%;$4.299;277;384;$ 4.242,71;$315.159;$305.410;22.349;22.121;;;;;$8.501;$0;611;;$306.658;$305.410;21.738;22.121
7021;2024;Sem-20;7021 - Lerma Waldos;20070724;7021;20400101;NA;Activo;Mismas Tiendas;7021 - Lerma;7021 - Lerma;;;;;;;;;;$5.911.312;$3.034.066;436.147;237.141;$5.911.312;$3.034.066;436.147;237.141;$0;$31;;;;;;
7021;2024;Sem-21;4001 - Plaza Nuevo Mexicali (BCN);19991126;7021;20400101;BCN;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$21.139;$26.631;($5.492);51,09%;50,37%;$8.860;631;700;$ 10.798,92;$302.331;$359.356;21.266;26.705;;;;;$0;$11.130;;840;$302.331;$348.226;21.266;25.865
7021;2024;Sem-21;4003 - Tijuana Centro (BCN);20000512;7021;20400101;BCN;Activo;Mismas Tiendas;R02 Tijuana Centro;D01 BC NORTE;$22.285;$17.595;$4.690;48,24%;49,15%;$9.974;793;566;$ 10.751,13;$331.448;$316.401;23.841;23.435;;;;;$6.142;$40.394;445;3.286;$325.306;$276.007;23.396;20.149
7021;2024;Sem-21;4006 - Gastellum Ensenada (BCN);20001110;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;$12.434;$15.967;($3.532);50,07%;48,08%;$5.339;401;472;$ 6.225,36;$380.133;$364.135;27.216;25.194;;;;;$0;$0;;;$380.133;$364.135;27.216;25.194
7021;2024;Sem-21;4007 - La Paloma (SON);20001208;7021;20400101;SON;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$23.298;$27.136;($3.838);50,16%;51,96%;$9.981;797;886;$ 11.686,32;$316.337;$318.921;22.575;21.947;;;;;$0;$0;;;$316.337;$318.921;22.575;21.947
7021;2024;Sem-21;4008 - Tecate Centro (BCN);20010323;7021;20400101;BCN;Activo;Mismas Tiendas;R01 Tijuana Este;D01 BC NORTE;$14.603;$20.873;($6.270);49,35%;49,55%;$6.374;463;595;$ 7.206,73;$347.716;$308.025;25.222;23.554;;;;;$11.254;$23.088;780;1.620;$336.462;$284.937;24.442;21.934
7021;2024;Sem-21;4010 - Madero (BCS);20010629;7021;20400101;BCS;Activo;Mismas Tiendas;R05 La Paz;D02 BC SUR / PACIFICO;$10.617;$23.950;($13.333);43,61%;46,25%;$5.243;386;900;$ 4.630,21;$340.275;$313.831;24.586;22.657;;;;;$590;$6.549;48;276;$339.685;$307.282;24.538;22.381
7021;2024;Sem-21;4011 - Pinos (BCN);20010713;7021;20400101;BCN;Activo;Mismas Tiendas;R69 Tijuana Oriente;D01 BC NORTE;$31.396;$30.334;$1.062;50,75%;50,66%;$13.264;1.114;1.017;$ 15.933,92;$310.119;$338.028;22.342;23.870;;;;;$0;$44.870;;3.174;$310.119;$293.158;22.342;20.696
7021;2024;Sem-21;4013 - Constitucion Tijuana (BCN);20011116;7021;20400101;BCN;Activo;Mismas Tiendas;R02 Tijuana Centro;D01 BC NORTE;$26.101;$26.995;($894);50,12%;50,02%;$11.191;846;841;$ 13.082,76;$236.008;$318.114;16.633;20.979;;;;;$0;$0;;;$236.008;$318.114;16.633;20.979
7021;2024;Sem-21;4016 - Pacifico (BCN);20020222;7021;20400101;BCN;Activo;Mismas Tiendas;R69 Tijuana Oriente;D01 BC NORTE;$15.912;$16.553;($642);52,63%;50,45%;$6.424;507;437;$ 8.373,73;$294.032;$294.635;21.243;21.579;;;;;$0;$0;;;$294.032;$294.635;21.243;21.579
7021;2024;Sem-21;4018 - Cachanilla (BCN);20020807;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$13.147;$17.285;($4.139);49,71%;51,12%;$5.691;423;511;$ 6.535,07;$342.393;$326.659;24.167;22.853;;;;;$6.070;$15.653;460;1.080;$336.322;$311.006;23.707;21.773
7021;2024;Sem-21;4019 - Playas CERRADA (BCN);20021129;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;;$21.987;($21.987);;;;;629;;$43.960;$359.065;3.068;25.000;;;;;$0;$0;;;$43.960;$359.065;3.068;25.000
7021;2024;Sem-21;4022 - Santa Barbara Mexicali (BCN);20031107;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$9.917;$32.599;($22.682);50,17%;49,70%;$4.247;301;1.017;$ 4.975,61;$319.430;$315.011;22.530;22.457;;;;;$0;$0;;;$319.430;$315.011;22.530;22.457
7021;2024;Sem-21;4023 - Juventud 2000 (BCN);20041108;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$24.458;$30.964;($6.506);48,89%;49,50%;$10.788;758;811;$ 11.957,73;$297.218;$391.649;20.538;26.703;;;;;$6.248;$64.261;396;4.464;$290.970;$327.388;20.142;22.239
7021;2024;Sem-21;4024 - Forjadores (BCS);20051223;7021;20400101;BCS;Activo;Mismas Tiendas;R05 La Paz;D02 BC SUR / PACIFICO;$13.504;$14.843;($1.339);49,35%;46,74%;$5.894;475;500;$ 6.664,59;$327.872;$313.477;23.090;21.875;;;;;$9.471;$3.432;514;120;$318.401;$310.045;22.576;21.755
7021;2024;Sem-21;4025 - Carrusel (BCN);20061231;7021;20400101;BCN;Activo;Mismas Tiendas;R69 Tijuana Oriente;D01 BC NORTE;$19.473;$25.363;($5.890);49,99%;50,98%;$8.376;626;852;$ 9.733,98;$315.179;$353.980;22.695;24.303;;;;;$0;$0;;;$315.179;$353.980;22.695;24.303
7021;2024;Sem-21;4027 - Santa Lucia (BCN);20060531;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;$15.739;$25.116;($9.377);50,42%;51,78%;$6.702;483;745;$ 7.935,43;$301.313;$433.606;21.238;26.471;;;;;$0;$0;;;$301.313;$433.606;21.238;26.471
7021;2024;Sem-21;4028 - Cinco Y Diez (BCN);20060826;7021;20400101;BCN;Activo;Mismas Tiendas;R69 Tijuana Oriente;D01 BC NORTE;$19.077;$17.710;$1.367;49,52%;49,83%;$8.295;594;582;$ 9.446,66;$318.526;$306.901;22.472;22.405;;;;;$0;$9.784;;750;$318.526;$297.117;22.472;21.655
7021;2024;Sem-21;4029 - Palaco (BCN);20061029;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$16.997;$20.905;($3.908);48,95%;49,40%;$7.486;552;633;$ 8.320,79;$274.672;$263.533;19.584;19.571;;;;;$0;$4.000;;252;$274.672;$259.533;19.584;19.319
7021;2024;Sem-21;4030 - Macroplaza (BCN);20061029;7021;20400101;BCN;Activo;Mismas Tiendas;R46 Tijuana Otay;D01 BC NORTE;$26.525;$48.679;($22.154);48,20%;50,96%;$11.884;907;1.461;$ 12.783,98;$350.264;$397.682;25.529;28.783;;;;;$7.864;$0;660;;$342.400;$397.682;24.869;28.783
7021;2024;Sem-21;4031 - Santa Fe Tijuana (BCN);20070531;7021;20400101;BCN;Activo;Mismas Tiendas;R02 Tijuana Centro;D01 BC NORTE;$17.372;$16.253;$1.119;51,72%;52,68%;$7.170;570;528;$ 8.985,42;$262.670;$251.404;19.236;19.102;;;;;$13.338;$11.129;888;876;$249.332;$240.275;18.348;18.226
7021;2024;Sem-21;4032 - Soler (BCN);20071020;7021;20400101;BCN;Activo;Mismas Tiendas;R02 Tijuana Centro;D01 BC NORTE;$24.135;$21.489;$2.646;49,30%;49,91%;$10.547;795;609;$ 11.898,71;$283.544;$285.942;19.927;20.246;;;;;$1.324;$11.791;144;696;$282.220;$274.151;19.783;19.550
7021;2024;Sem-21;4033 - Loma Bonita (BCN);20071116;7021;20400101;BCN;Activo;Mismas Tiendas;R02 Tijuana Centro;D01 BC NORTE;$21.164;$22.718;($1.553);49,45%;50,14%;$9.216;684;747;$ 10.466,63;$288.524;$298.711;20.462;21.567;;;;;$0;$0;;;$288.524;$298.711;20.462;21.567
7021;2024;Sem-21;4034 - Oasis Tijuana (BCN);20080105;7021;20400101;BCN;Activo;Mismas Tiendas;R01 Tijuana Este;D01 BC NORTE;$13.408;$16.639;($3.231);50,62%;51,27%;$5.683;439;511;$ 6.786,96;$312.992;$306.735;21.999;22.584;;;;;$0;$0;;;$312.992;$306.735;21.999;22.584
7021;2024;Sem-21;4040 - Galerias Valle (BCN);20080630;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$17.971;$21.749;($3.778);49,21%;51,10%;$7.869;607;615;$ 8.844,35;$259.998;$271.713;18.835;20.267;;;;;$793;$0;72;;$259.205;$271.713;18.763;20.267
7021;2024;Sem-21;4041 - Pabellon (BCN);20080709;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;$15.745;$22.735;($6.991);49,34%;50,91%;$6.873;519;676;$ 7.769,13;$285.250;$296.299;20.149;21.679;;;;;$17.974;$20.132;1.306;1.758;$267.276;$276.167;18.843;19.921
7021;2024;Sem-21;4042 - Penasco (SON);20080922;7021;20400101;SON;Activo;Mismas Tiendas;R55 Frontera Sonora;D02 BC SUR / PACIFICO;$22.127;$22.871;($744);50,40%;48,83%;$9.427;755;709;$ 11.151,67;$280.568;$294.413;19.454;20.792;;;;;$10.197;$0;738;;$270.371;$294.413;18.716;20.792
7021;2024;Sem-21;4043 - Las Fuentes (BCN);20081017;7021;20400101;BCN;Activo;Mismas Tiendas;R01 Tijuana Este;D01 BC NORTE;$26.965;$39.356;($12.391);50,05%;49,03%;$11.581;922;1.307;$ 13.496,33;$360.467;$353.420;25.453;25.372;;;;;$0;$35.724;;3.126;$360.467;$317.696;25.453;22.246
7021;2024;Sem-21;4047 - Ciudad Natura (BCN);20231207;7021;20400101;BCN;Activo;NA;R01 Tijuana Este;D01 BC NORTE;$31.187;;$31.187;47,56%;-7,00%;$14.173;1.093;;$ 14.831,10;$248.068;;17.358;;;;;;$0;;;;$248.068;;17.358;
7021;2024;Sem-21;4244 - Plaza Cantabria (BCS);20240411;7021;20400101;BCS;Activo;NA;R25 Los Cabos;D02 BC SUR / PACIFICO;$9.111;;$9.111;49,62%;-7,00%;$3.952;286;;$ 4.521,33;$106.193;;7.009;;;;;;$23.271;;1.688;;$82.922;;5.321;
7021;2024;Sem-21;5001 - Revolucion Tijuana (BCN);19990204;7021;20400101;BCN;Activo;Mismas Tiendas;R02 Tijuana Centro;D01 BC NORTE;$13.555;$17.854;($4.299);50,24%;51,45%;$5.796;423;551;$ 6.809,60;$237.459;$257.959;17.300;18.121;;;;;$2.586;$0;228;;$234.873;$257.959;17.072;18.121
7021;2024;Sem-21;5002 - Cinco Y Diez Oeste (BCN);19990616;7021;20400101;BCN;Activo;Mismas Tiendas;R69 Tijuana Oriente;D01 BC NORTE;$22.154;$34.964;($12.810);45,39%;50,45%;$10.547;671;1.017;$ 10.056,71;$240.901;$332.041;15.600;23.176;;;;;$0;$27.961;;1.966;$240.901;$304.080;15.600;21.210
7021;2024;Sem-21;5003 - Las Brisas Tijuana (BCN);19991208;7021;20400101;BCN;Activo;Mismas Tiendas;R69 Tijuana Oriente;D01 BC NORTE;$18.991;$31.341;($12.350);50,86%;50,71%;$8.003;675;956;$ 9.658,30;$228.281;$289.322;16.339;20.701;;;;;$0;$20.748;;1.608;$228.281;$268.574;16.339;19.093
7021;2024;Sem-21;5007 - Rosarito Centro (BCN);20001121;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;$19.385;$22.936;($3.551);50,50%;52,24%;$8.238;639;724;$ 9.790,15;$275.218;$271.037;19.645;19.591;;;;;$19.253;$0;1.739;;$255.966;$271.037;17.906;19.591
7021;2024;Sem-21;5008 - Universidad (BCN);20001208;7021;20400101;BCN;Activo;Mismas Tiendas;R46 Tijuana Otay;D01 BC NORTE;$43.815;$31.956;$11.859;49,17%;52,11%;$19.206;1.406;946;$ 21.542,12;$269.756;$309.691;18.952;22.858;;;;;$0;$0;;;$269.756;$309.691;18.952;22.858
7021;2024;Sem-21;5009 - Florido (BCN);20230525;7021;20400101;BCN;Activo;Mismas Tiendas;R01 Tijuana Este;D01 BC NORTE;$21.297;;$21.297;51,27%;-7,00%;$8.888;702;;$ 10.918,23;$246.133;($4.701);17.050;-370;;;;;$0;$0;;;$246.133;($4.701);17.050;-370
7021;2024;Sem-21;5010 - Valle Dorado (BCN);20010113;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;$30.035;$28.652;$1.383;49,73%;49,45%;$12.997;967;872;$ 14.935,59;$271.358;$315.998;18.766;23.504;;;;;$0;$0;;;$271.358;$315.998;18.766;23.504
7021;2024;Sem-21;5011 - Matamoros Tijuana (BCN);20001219;7021;20400101;BCN;Activo;Mismas Tiendas;R01 Tijuana Este;D01 BC NORTE;$18.295;$28.792;($10.497);51,08%;50,29%;$7.669;584;875;$ 9.345,54;$282.773;$275.587;19.577;19.658;;;;;$7.797;$0;480;;$274.976;$275.587;19.097;19.658
7021;2024;Sem-21;5012 - Villanova (BCN);20001220;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$14.107;$9.920;$4.186;50,63%;47,74%;$5.976;423;298;$ 7.142,75;$287.349;$305.420;21.886;24.661;;;;;$750;$0;60;;$286.599;$305.420;21.826;24.661
7021;2024;Sem-21;5019 - Cd. Industrial (BCN);20010905;7021;20400101;BCN;Activo;Mismas Tiendas;R46 Tijuana Otay;D01 BC NORTE;$25.169;$27.622;($2.453);51,60%;50,63%;$10.420;756;843;$ 12.987,04;$298.905;$361.770;20.895;25.262;;;;;$0;$25.366;;2.092;$298.905;$336.404;20.895;23.170
7021;2024;Sem-21;5020 - Nuevo Mexicali (BCN);20020614;7021;20400101;BCN;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$12.172;$15.106;($2.934);50,34%;49,76%;$5.192;344;416;$ 6.127,30;$307.087;$267.703;21.713;20.084;;;;;$0;$0;;;$307.087;$267.703;21.713;20.084
7021;2024;Sem-21;5021 - Fundadores (BCN);20011205;7021;20400101;BCN;Activo;Mismas Tiendas;R02 Tijuana Centro;D01 BC NORTE;$13.318;$18.357;($5.039);49,94%;50,28%;$5.735;458;576;$ 6.650,85;$277.601;$269.459;19.682;19.075;;;;;$4.829;$18.732;396;1.536;$272.772;$250.726;19.286;17.539
7021;2024;Sem-21;5022 - Plaza Limon (BCN);20011204;7021;20400101;BCN;Activo;Mismas Tiendas;R69 Tijuana Oriente;D01 BC NORTE;$20.496;$23.073;($2.576);49,86%;50,92%;$8.842;619;731;$ 10.218,99;$270.261;$281.006;17.865;19.939;;;;;$0;$0;;;$270.261;$281.006;17.865;19.939
7021;2024;Sem-21;5023 - Tecate (BCN);20020602;7021;20400101;BCN;Activo;Mismas Tiendas;R01 Tijuana Este;D01 BC NORTE;$30.046;$31.256;($1.210);50,71%;51,64%;$12.706;901;968;$ 15.236,83;$267.861;$283.474;19.058;19.917;;;;;$19.845;$32.717;1.473;2.652;$248.016;$250.757;17.585;17.265
7021;2024;Sem-21;5025 - Calle 2da. (SON);20020601;7021;20400101;SON;Activo;Mismas Tiendas;R54 Mexicali/San Luis;D01 BC NORTE;$14.514;$18.500;($3.986);49,46%;50,79%;$6.319;470;623;$ 7.179,25;$296.063;$290.373;20.432;20.699;;;;;$9.708;$20.588;648;1.440;$286.355;$269.786;19.784;19.259
7021;2024;Sem-21;5028 - Cortez (BCN);20020726;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;$10.752;$17.450;($6.698);53,71%;52,66%;$4.224;366;504;$ 5.775,06;$294.109;$295.379;21.040;22.089;;;;;$0;$0;;;$294.109;$295.379;21.040;22.089
7021;2024;Sem-21;5029 - Lazaro Cardenas Mexicali (BCN);20021008;7021;20400101;BCN;Activo;Mismas Tiendas;R04 Mexicali Centro;D01 BC NORTE;$21.768;$22.267;($499);49,87%;52,64%;$9.388;705;673;$ 10.856,34;$281.956;$286.022;19.518;20.489;;;;;$0;$15.782;;1.436;$281.956;$270.240;19.518;19.053
7021;2024;Sem-21;5031 - Cucapah (BCN);20050406;7021;20400101;BCN;Activo;Mismas Tiendas;R46 Tijuana Otay;D01 BC NORTE;$15.963;$23.162;($7.199);49,13%;50,84%;$7.003;495;709;$ 7.842,53;$297.892;$298.184;20.262;21.104;;;;;$0;$0;;;$297.892;$298.184;20.262;21.104
7021;2024;Sem-21;5032 - La Paz 5 de Febrero (BCS);20060324;7021;20400101;BCS;Activo;Mismas Tiendas;R05 La Paz;D02 BC SUR / PACIFICO;$25.804;$44.686;($18.882);47,71%;47,82%;$11.687;911;1.510;$ 12.310,76;$303.171;$338.534;21.569;22.776;;;;;$5.013;$20.938;368;1.518;$298.158;$317.596;21.201;21.258
7021;2024;Sem-21;5033 - San Jose Del Cabo (BCS);20050415;7021;20400101;BCS;Activo;Mismas Tiendas;R25 Los Cabos;D02 BC SUR / PACIFICO;$13.740;$27.359;($13.619);49,23%;48,24%;$6.014;500;849;$ 6.764,73;$308.102;$316.533;22.049;23.138;;;;;$10.686;$10.514;687;522;$297.416;$306.019;21.362;22.616
7021;2024;Sem-21;5035 - Ensenada Centro (BCN);20060227;7021;20400101;BCN;Activo;Mismas Tiendas;R03 Tijuana Costa;D01 BC NORTE;$10.334;$9.898;$436;49,68%;47,00%;$4.477;329;291;$ 5.133,77;$292.622;$288.433;20.507;20.827;;;;;$0;$0;;;$292.622;$288.433;20.507;20.827
7021;2024;Sem-21;5036 - Los Cabos Wal Exp (BCS);20150731;7021;20400101;BCS;Activo;Mismas Tiendas;R25 Los Cabos;D02 BC SUR / PACIFICO;$6.469;$8.231;($1.762);48,73%;45,72%;$2.864;219;327;$ 3.152,66;$269.648;$326.890;19.246;22.851;;;;;$0;$13.401;;916;$269.648;$313.489;19.246;21.935
7021;2024;Sem-21;5039 - La Paz Camino Real (BCS);20161215;7021;20400101;BCS;Activo;Mismas Tiendas;R05 La Paz;D02 BC SUR / PACIFICO;$10.903;$17.766;($6.864);46,20%;43,43%;$5.103;393;646;$ 5.036,48;$299.161;$299.025;20.281;21.152;;;;;$9.046;$6.725;670;306;$290.115;$292.300;19.611;20.846
7021;2024;Sem-21;5040 - Cd. Constitucion (BCS);20160526;7021;20400101;BCS;Activo;Mismas Tiendas;R07 Constitucion;D02 BC SUR / PACIFICO;$25.418;$38.310;($12.892);45,44%;47,09%;$12.090;930;1.221;$ 11.548,85;$253.398;$341.937;17.262;23.435;;;;;$2.987;$0;290;;$250.412;$341.937;16.972;23.435
7021;2024;Sem-21;5042 - La Paz Cto.Degollado Wal Exp (BCS);20160412;7021;20400101;BCS;Activo;Mismas Tiendas;R05 La Paz;D02 BC SUR / PACIFICO;$9.012;$10.603;($1.590);43,00%;43,04%;$4.506;329;382;$ 3.875,17;$338.163;$283.125;22.830;19.752;;;;;$201;$3.433;24;120;$337.963;$279.692;22.806;19.632
7021;2024;Sem-21;5043 - S.J. Del Cabo Issste (BCS);20160405;7021;20400101;BCS;Activo;Mismas Tiendas;R25 Los Cabos;D02 BC SUR / PACIFICO;$12.708;$21.992;($9.284);45,47%;48,15%;$6.040;437;748;$ 5.778,61;$262.245;$287.864;18.814;21.187;;;;;$14.549;$2.139;1.028;60;$247.696;$285.725;17.786;21.127
7021;2024;Sem-21;5047 - La Paz Abasolo (BCS);20161215;7021;20400101;BCS;Activo;Mismas Tiendas;R05 La Paz;D02 BC SUR / PACIFICO;$8.442;$10.388;($1.947);46,89%;45,58%;$3.893;285;332;$ 3.958,00;$295.146;$231.738;21.153;17.917;;;;;$5.544;$0;406;;$289.602;$231.738;20.747;17.917
